Domain name,Domain type,Agency,City,State,Local municipality,Country,ORGNR,Sektorkode
tangenskule.no,Local or regional government,Årdal Kommune,Årdalstangen,Sogn og Fjordane,Årdal,Norway,954679721,6500 - Kommuneforvaltningen
tangenvgsbibl.no,Local or regional government,Vest-Agder Fylkeskommune,Kristiansand S,Vest-Agder,Kristiansand,Norway,960895827,6500 - Kommuneforvaltningen
tangvallskole.no,Local or regional government,Søgne Kommune,Søgne,Vest-Agder,Søgne,Norway,964967091,6500 - Kommuneforvaltningen
tanken.no,Local or regional government,Bærum Kommune,Sandvika,Akershus,Bærum,Norway,935478715,6500 - Kommuneforvaltningen
tannitroms.no,Local or regional government,Troms Fylkeskommune Tannhelsetjenesten,Tromsø,Troms,Tromsø,Norway,974795140,6500 - Kommuneforvaltningen
tannrogfkf.no,Local or regional government,Rogaland Fylkeskommune,Stavanger,Rogaland,Stavanger,Norway,971045698,6500 - Kommuneforvaltningen
tanum-menighet.no,Local or regional government,Tanum Sokn,Slependen,Akershus,Bærum,Norway,976986334,6500 - Kommuneforvaltningen
tapos.no,Local or regional government,Nesodden Kommune,Nesoddtangen,Akershus,Nesodden,Norway,944383565,6500 - Kommuneforvaltningen
tasta-kirke.no,Local or regional government,Tasta Sokn,Stavanger,Rogaland,Stavanger,Norway,974789469,6500 - Kommuneforvaltningen
ta-steget.no,Local or regional government,Nord-Trøndelag Fylkeskommune,Steinkjer,Nord-Trøndelag,Steinkjer,Norway,938967091,6500 - Kommuneforvaltningen
tau.no,Local or regional government,Tønsberg Renseanlegg Iks,Tolvsrød,Vestfold,Tønsberg,Norway,942110375,6500 - Kommuneforvaltningen
tau-kirke.no,Local or regional government,Strand Kyrkjelege Fellesråd,Jørpeland,Rogaland,Strand,Norway,976993748,6500 - Kommuneforvaltningen
tau-kyrkje.no,Local or regional government,Strand Kyrkjelege Fellesråd,Jørpeland,Rogaland,Strand,Norway,976993748,6500 - Kommuneforvaltningen
tauredning.no,Local or regional government,Nord-Aurdal Kommune,Fagernes,Oppland,Nord-Aurdal,Norway,961381908,6500 - Kommuneforvaltningen
tbgbhg.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tbgkf.no,Local or regional government,Tønsberg Kirkelige Fellesråd,Tønsberg,Vestfold,Tønsberg,Norway,976990625,6500 - Kommuneforvaltningen
tbgkom.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tbgmf.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tbgpark.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tbgparkering.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tbgskole.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tbgunginfo.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tbrt.no,Local or regional government,Trøndelag Brann- og Redningstjeneste Iks,Trondheim,Sør-Trøndelag,Trondheim,Norway,992047364,6500 - Kommuneforvaltningen
tbrtiks.no,Local or regional government,Trøndelag Brann- og Redningstjeneste Iks,Trondheim,Sør-Trøndelag,Trondheim,Norway,992047364,6500 - Kommuneforvaltningen
tbus.no,Local or regional government,Nordre Land Kommune,Dokka,Oppland,Nordre Land,Norway,861381722,6500 - Kommuneforvaltningen
tdagen.no,Local or regional government,Fjell Sokn,Straume,Hordaland,Fjell,Norway,976995201,6500 - Kommuneforvaltningen
t-dagen.no,Local or regional government,Fjell Sokn,Straume,Hordaland,Fjell,Norway,976995201,6500 - Kommuneforvaltningen
teachfirstnorway.no,Local or regional government,Oslo Kommune Utdanningsetaten,Oslo,Oslo,Oslo,Norway,976820037,6500 - Kommuneforvaltningen
teaterbyen.no,Local or regional government,Ålesund Kommune,Ålesund,Møre og Romsdal,Ålesund,Norway,942953119,6500 - Kommuneforvaltningen
teateretvart.no,Local or regional government,As Regionteatret I Møre og Romsdal,Molde,Møre og Romsdal,Molde,Norway,930569046,6500 - Kommuneforvaltningen
teateribsen.no,Local or regional government,Telemark og Vestfold Regionteater AS,Skien,Telemark,Skien,Norway,930096741,6500 - Kommuneforvaltningen
teaterkjeller.no,Local or regional government,Oslo Nye Teater AS,Oslo,Oslo,Oslo,Norway,915065805,6500 - Kommuneforvaltningen
teaterkjelleren.no,Local or regional government,Oslo Nye Teater AS,Oslo,Oslo,Oslo,Norway,915065805,6500 - Kommuneforvaltningen
teaterkjellern.no,Local or regional government,Oslo Nye Teater AS,Oslo,Oslo,Oslo,Norway,915065805,6500 - Kommuneforvaltningen
teatretvart.no,Local or regional government,As Regionteatret I Møre og Romsdal,Molde,Møre og Romsdal,Molde,Norway,930569046,6500 - Kommuneforvaltningen
tedxarendal.no,Local or regional government,Arendal Kommune,Grimstad,Aust-Agder,Arendal,Norway,940493021,6500 - Kommuneforvaltningen
teigar.no,Local or regional government,Nøtterøy Kommune,Nøtterøy,Vestfold,Nøtterøy,Norway,964952256,6500 - Kommuneforvaltningen
teina.no,Local or regional government,Gloppen Kommune,Sandane,Sogn og Fjordane,Gloppen,Norway,964969124,6500 - Kommuneforvaltningen
teipen.no,Local or regional government,Stavanger Kommune,Stavanger,Rogaland,Stavanger,Norway,964965226,6500 - Kommuneforvaltningen
teknikkcollege.no,Local or regional government,Hedmark Fylkeskommune Videregående Opplæring,Hamar,Hedmark,Hamar,Norway,974642034,6500 - Kommuneforvaltningen
teknobo.no,Local or regional government,Averøy Kommune,Averøy,Møre og Romsdal,Averøy,Norway,962378064,6500 - Kommuneforvaltningen
teknobuss.no,Local or regional government,Buskerud Fylkeskommune,Drammen,Buskerud,Drammen,Norway,964951373,6500 - Kommuneforvaltningen
teknologibarnehagen.no,Local or regional government,Sund Kommune,Skogsvåg,Hordaland,Sund,Norway,964338809,6500 - Kommuneforvaltningen
tekomrev.no,Local or regional government,Telemark Kommunerevisjon Iks,Skien,Telemark,Skien,Norway,985867402,6500 - Kommuneforvaltningen
telegrafenbf.no,Local or regional government,Vågan Kommune,Svolvær,Nordland,Vågan,Norway,938644500,6500 - Kommuneforvaltningen
telemark.museum.no,Local or regional government,Telemark Museum,Skien,Telemark,Skien,Norway,970946047,6500 - Kommuneforvaltningen
telemark-fk.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemark-industrial-heritage.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemark-industriarv.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarkmuseum.no,Local or regional government,Telemark Museum,Skien,Telemark,Skien,Norway,970946047,6500 - Kommuneforvaltningen
telemarkonline.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarksbarometer.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarksbarometeret.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarksbib.no,Local or regional government,Nome Kommune,Ulefoss,Telemark,Nome,Norway,964963371,6500 - Kommuneforvaltningen
telemarkskiing.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarksski.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarkstrafikk.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarksvegen.no,Local or regional government,Nissedal Kommune,Treungen,Telemark,Nissedal,Norway,964964343,6500 - Kommuneforvaltningen
telemarksveien.no,Local or regional government,Nissedal Kommune,Treungen,Telemark,Nissedal,Norway,964964343,6500 - Kommuneforvaltningen
telemarktrafikk.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarkungdomsrad.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemarkutviklingsfond.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemark-verdensarv.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemark-world-heritage.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
telemus.no,Local or regional government,Telemark Museum,Skien,Telemark,Skien,Norway,970946047,6500 - Kommuneforvaltningen
temark.no,Local or regional government,Agder og Telemark Kontrollutvalgssekretariat Iks,Bø I Telemark,Telemark,Bø (Tel.),Norway,987993766,6500 - Kommuneforvaltningen
tenktraena.no,Local or regional government,Træna Kommune,Træna,Nordland,Træna,Norway,940192692,6500 - Kommuneforvaltningen
tennfjordskule.no,Local or regional government,Haram Kommune,Brattvåg,Møre og Romsdal,Haram,Norway,964980810,6500 - Kommuneforvaltningen
tenorskole.no,Local or regional government,Eidsberg Kommune,Mysen,Østfold,Eidsberg,Norway,944345035,6500 - Kommuneforvaltningen
teologicafe.no,Local or regional government,Domkirken Sokn,Kristiansand S,Vest-Agder,Kristiansand,Norway,975655474,6500 - Kommuneforvaltningen
terningenfyr.no,Local or regional government,Hitra Kommune,Hitra,Sør-Trøndelag,Hitra,Norway,938772924,6500 - Kommuneforvaltningen
terraakskole.no,Local or regional government,Bindal Kommune,Terråk,Nordland,Bindal,Norway,964983380,6500 - Kommuneforvaltningen
testmann.no,Local or regional government,Leksvik Kommune,Leksvik,Nord-Trøndelag,Leksvik,Norway,944426124,6500 - Kommuneforvaltningen
teten.no,Local or regional government,Vestby Kommune,Vestby,Akershus,Vestby,Norway,943485437,6500 - Kommuneforvaltningen
tfb.no,Local or regional government,Trondheim Kommune Kultur og Næring,Trondheim,Sør-Trøndelag,Trondheim,Norway,970088644,6500 - Kommuneforvaltningen
t-fk.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
tgvjazzcamp.no,Local or regional government,Beiarn Kommune,Moldjord,Nordland,Beiarn,Norway,961147867,6500 - Kommuneforvaltningen
thamsfagskole.no,Local or regional government,Sør-Trøndelag Fylkeskommune,Trondheim,Sør-Trøndelag,Trondheim,Norway,938634556,6500 - Kommuneforvaltningen
thamsressurs.no,Local or regional government,Sør-Trøndelag Fylkeskommune,Trondheim,Sør-Trøndelag,Trondheim,Norway,938634556,6500 - Kommuneforvaltningen
thedistantsound.no,Local or regional government,Punkt Ø AS,Moss,Østfold,Moss,Norway,965240217,6500 - Kommuneforvaltningen
themunchmuseum.no,Local or regional government,Oslo Kommune Munchmuseet,Oslo,Oslo,Oslo,Norway,995138670,6500 - Kommuneforvaltningen
therehearsalhotel.no,Local or regional government,Oslo Kommune Kulturetaten,Oslo,Oslo,Oslo,Norway,992410213,6500 - Kommuneforvaltningen
thonhallen.no,Local or regional government,Flå Kommune,Flå,Buskerud,Flå,Norway,964951462,6500 - Kommuneforvaltningen
thvs.no,Local or regional government,Vestfold Fylkeskommune,Tønsberg,Vestfold,Tønsberg,Norway,944025391,6500 - Kommuneforvaltningen
tidtilaleve.no,Local or regional government,Rindal Kommune,Rindal,Møre og Romsdal,Rindal,Norway,940138051,6500 - Kommuneforvaltningen
tidtilaaleve.no,Local or regional government,Rindal Kommune,Rindal,Møre og Romsdal,Rindal,Norway,940138051,6500 - Kommuneforvaltningen
tietruijhaan.no,Local or regional government,Varanger Museum Iks,Vadsø,Finnmark,Vardø,Norway,989349716,6500 - Kommuneforvaltningen
tilelise.no,Local or regional government,Vestfoldmuseene Iks,Sandefjord,Vestfold,Sandefjord,Norway,993871184,6500 - Kommuneforvaltningen
tilgjengekyrkja.no,Local or regional government,Time Kommune,Bryne,Rogaland,Time,Norway,859223672,6500 - Kommuneforvaltningen
tiltakssonen.no,Local or regional government,Finnmark Fylkeskommune Administrasjonsavdelinga,Vadsø,Finnmark,Vadsø,Norway,974795159,6500 - Kommuneforvaltningen
tiltfilm.no,Local or regional government,Oslo Kommune Bydel 8 Nordre Aker,Oslo,Oslo,Oslo,Norway,974778882,6500 - Kommuneforvaltningen
tiltkortfilmfestival.no,Local or regional government,Oslo Kommune Bydel 8 Nordre Aker,Oslo,Oslo,Oslo,Norway,974778882,6500 - Kommuneforvaltningen
time.folkebibl.no,Local or regional government,Time Kommune,Bryne,Rogaland,Time,Norway,859223672,6500 - Kommuneforvaltningen
time-bibliotek.no,Local or regional government,Time Kommune,Bryne,Rogaland,Time,Norway,859223672,6500 - Kommuneforvaltningen
timekulturskule.no,Local or regional government,Time Kommune,Bryne,Rogaland,Time,Norway,859223672,6500 - Kommuneforvaltningen
time-kulturskule.no,Local or regional government,Time Kommune,Bryne,Rogaland,Time,Norway,859223672,6500 - Kommuneforvaltningen
time-kyrkja.no,Local or regional government,Time Kyrkjelege Fellesråd,Bryne,Rogaland,Time,Norway,976993616,6500 - Kommuneforvaltningen
timeskule.no,Local or regional government,Time Kommune,Bryne,Rogaland,Time,Norway,859223672,6500 - Kommuneforvaltningen
time-skulebibliotek.no,Local or regional government,Time Kommune,Bryne,Rogaland,Time,Norway,859223672,6500 - Kommuneforvaltningen
tinfosbad.no,Local or regional government,Notodden Kommune,Notodden,Telemark,Notodden,Norway,938583986,6500 - Kommuneforvaltningen
tingparken.no,Local or regional government,Tingvatn Fornminnepark og Besøkssenter Iks,Tingvatn,Vest-Agder,Hægebostad,Norway,990168199,6500 - Kommuneforvaltningen
tingsakerskole.no,Local or regional government,Lillesand Kommune,Lillesand,Aust-Agder,Lillesand,Norway,964965404,6500 - Kommuneforvaltningen
tingvatn.no,Local or regional government,Tingvatn Fornminnepark og Besøkssenter Iks,Tingvatn,Vest-Agder,Hægebostad,Norway,990168199,6500 - Kommuneforvaltningen
tingvollen.no,Local or regional government,Tingvoll Kommune,Tingvoll,Møre og Romsdal,Tingvoll,Norway,964981515,6500 - Kommuneforvaltningen
tingvollkonferansen.no,Local or regional government,Tingvoll Kommune,Tingvoll,Møre og Romsdal,Tingvoll,Norway,964981515,6500 - Kommuneforvaltningen
tinius.no,Local or regional government,Buskerud Fylkeskommune,Drammen,Buskerud,Drammen,Norway,964951373,6500 - Kommuneforvaltningen
tinnbib.no,Local or regional government,Nome Kommune,Ulefoss,Telemark,Nome,Norway,964963371,6500 - Kommuneforvaltningen
tinnkirken.no,Local or regional government,Tinn Kirkelige Fellesråd,Rjukan,Telemark,Tinn,Norway,876991632,6500 - Kommuneforvaltningen
tinnkulturskole.no,Local or regional government,Tinn Kommune,Rjukan,Telemark,Tinn,Norway,864963552,6500 - Kommuneforvaltningen
tinnmaalet.no,Local or regional government,Tinn Kommune,Rjukan,Telemark,Tinn,Norway,864963552,6500 - Kommuneforvaltningen
tinntjonn.no,Local or regional government,Søgne Kommune,Søgne,Vest-Agder,Søgne,Norway,964967091,6500 - Kommuneforvaltningen
tirsdagsforum.no,Local or regional government,Tune Sokn,Sarpsborg,Østfold,Sarpsborg,Norway,976985516,6500 - Kommuneforvaltningen
tjeldsto.no,Local or regional government,Øygarden Kommune,Rong,Hordaland,Øygarden,Norway,938766223,6500 - Kommuneforvaltningen
tjeldsundskolen.no,Local or regional government,Tjeldsund Kommune,Hol I Tjeldsund,Nordland,Tjeldsund,Norway,959469237,6500 - Kommuneforvaltningen
tjollingkirke.no,Local or regional government,Tjølling Sokn,Larvik,Vestfold,Larvik,Norway,976990757,6500 - Kommuneforvaltningen
tjomekirke.no,Local or regional government,Tjøme Kirkelige Fellesråd,Tjøme,Vestfold,Tjøme,Norway,976986431,6500 - Kommuneforvaltningen
tjomekommune.no,Local or regional government,Tjøme Kommune,Tjøme,Vestfold,Tjøme,Norway,964952345,6500 - Kommuneforvaltningen
tjomeskole.no,Local or regional government,Tjøme Kommune,Tjøme,Vestfold,Tjøme,Norway,964952345,6500 - Kommuneforvaltningen
tjomeskolen.no,Local or regional government,Tjøme Kommune,Tjøme,Vestfold,Tjøme,Norway,964952345,6500 - Kommuneforvaltningen
tjomeu.no,Local or regional government,Tjøme Kommune,Tjøme,Vestfold,Tjøme,Norway,964952345,6500 - Kommuneforvaltningen
tkm-n.no,Local or regional government,Tannhelsetjenestens Kompetansesenter For Midt Norge Iks,Trondheim,Sør-Trøndelag,Trondheim,Norway,995442345,6500 - Kommuneforvaltningen
tknn.no,Local or regional government,Troms Fylkeskommune Tannhelsetjenesten,Tromsø,Troms,Tromsø,Norway,974795140,6500 - Kommuneforvaltningen
tknu.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tkom.no,Local or regional government,Tromsø Kommune,Tromsø,Troms,Tromsø,Norway,940101808,6500 - Kommuneforvaltningen
tlege.no,Local or regional government,Tingvoll Kommune,Tingvoll,Møre og Romsdal,Tingvoll,Norway,964981515,6500 - Kommuneforvaltningen
tmb-sfo.no,Local or regional government,Tananger Sokn,Tananger,Rogaland,Sola,Norway,976993683,6500 - Kommuneforvaltningen
tnb.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tohnhallen.no,Local or regional government,Flå Kommune,Flå,Buskerud,Flå,Norway,964951462,6500 - Kommuneforvaltningen
tokebrygge.no,Local or regional government,Drangedal Kommune,Drangedal,Telemark,Drangedal,Norway,933277461,6500 - Kommuneforvaltningen
tokestua.no,Local or regional government,Drangedal Kommune,Drangedal,Telemark,Drangedal,Norway,933277461,6500 - Kommuneforvaltningen
tokkebib.no,Local or regional government,Nome Kommune,Ulefoss,Telemark,Nome,Norway,964963371,6500 - Kommuneforvaltningen
tokkelegekontor.no,Local or regional government,Tokke Kommune,Dalen,Telemark,Tokke,Norway,964964521,6500 - Kommuneforvaltningen
tolgakulturskole.no,Local or regional government,Tolga Kommune,Tolga,Hedmark,Tolga,Norway,940192404,6500 - Kommuneforvaltningen
tolgaskole.no,Local or regional government,Tolga Kommune,Tolga,Hedmark,Tolga,Norway,940192404,6500 - Kommuneforvaltningen
tolgaslekt.no,Local or regional government,Tolga Kommune,Tolga,Hedmark,Tolga,Norway,940192404,6500 - Kommuneforvaltningen
tolketjenestenioslo.no,Local or regional government,Oslo Kommune Velferdsetaten,Oslo,Oslo,Oslo,Norway,997506413,6500 - Kommuneforvaltningen
tolkmidt.no,Local or regional government,Trondheim Kommune,Trondheim,Sør-Trøndelag,Trondheim,Norway,942110464,6500 - Kommuneforvaltningen
tolkmidtnorge.no,Local or regional government,Trondheim Kommune,Trondheim,Sør-Trøndelag,Trondheim,Norway,942110464,6500 - Kommuneforvaltningen
tolomarkabarnehage.no,Local or regional government,Kvam Kommune,Norheimsund,Hordaland,Kvam,Norway,944233199,6500 - Kommuneforvaltningen
tommekalender.no,Local or regional government,Sola Kommune,Sola,Rogaland,Sola,Norway,948243113,6500 - Kommuneforvaltningen
tomter-skole.no,Local or regional government,Hobøl Kommune,Hobøl,Østfold,Hobøl,Norway,964947449,6500 - Kommuneforvaltningen
tomteselskap.no,Local or regional government,Sandnes Tomteselskap Kf,Sandnes,Rogaland,Sandnes,Norway,993360198,6500 - Kommuneforvaltningen
tonsbergkulturhus.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tonsbergmiddelalderfestival.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tonsbergparkering.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tonsberg-parkering.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tonsbergregionen.no,Local or regional government,Vestfold Fylkeskommune,Tønsberg,Vestfold,Tønsberg,Norway,944025391,6500 - Kommuneforvaltningen
tonsenkirke.no,Local or regional government,Tonsen Sokn,Oslo,Oslo,Oslo,Norway,976987268,6500 - Kommuneforvaltningen
toppturidalane.no,Local or regional government,Dalane Friluftsråd,Helleland,Rogaland,Eigersund,Norway,986768017,6500 - Kommuneforvaltningen
tornesbarnehage.no,Local or regional government,Fræna Kommune,Elnesvågen,Møre og Romsdal,Fræna,Norway,845241112,6500 - Kommuneforvaltningen
tornesskule.no,Local or regional government,Fræna Kommune,Elnesvågen,Møre og Romsdal,Fræna,Norway,845241112,6500 - Kommuneforvaltningen
torrfiskmuseum.no,Local or regional government,Stiftelsen Museum Nord,Melbu,Nordland,Hadsel,Norway,985888299,6500 - Kommuneforvaltningen
torvabarnehage.no,Local or regional government,Rælingen Kommune,Fjerdingby,Akershus,Rælingen,Norway,952540556,6500 - Kommuneforvaltningen
torvastadkirke.no,Local or regional government,Karmøy Kirkelig Fellesråd,Kopervik,Rogaland,Karmøy,Norway,876994062,6500 - Kommuneforvaltningen
torvetitrondheim.no,Local or regional government,Trondheim Kommune Kultur og Næring,Trondheim,Sør-Trøndelag,Trondheim,Norway,970088644,6500 - Kommuneforvaltningen
torvikbygd.no,Local or regional government,Kvam Kommune,Norheimsund,Hordaland,Kvam,Norway,944233199,6500 - Kommuneforvaltningen
tososkole.no,Local or regional government,Jevnaker Kommune,Jevnaker,Oppland,Jevnaker,Norway,961381363,6500 - Kommuneforvaltningen
tourdeforce.no,Local or regional government,Bergen Internasjonale Filmfestival AS,Bergen,Hordaland,Bergen,Norway,980555704,6500 - Kommuneforvaltningen
touristalesund.no,Local or regional government,Ålesundregionens Havnevesen,Ålesund,Møre og Romsdal,Ålesund,Norway,987673524,6500 - Kommuneforvaltningen
toyenbarnehage.no,Local or regional government,Nittedal Kommune,Hagan,Akershus,Nittedal,Norway,971643870,6500 - Kommuneforvaltningen
tpark.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
tparkering.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
trafikkagenten.no,Local or regional government,Oslo Kommune Bymiljøetaten,Oslo,Oslo,Oslo,Norway,996922766,6500 - Kommuneforvaltningen
trafikksikkerhetshallen-sfj.no,Local or regional government,Lærdal Kommune,Lærdal,Sogn og Fjordane,Lærdal,Norway,954681890,6500 - Kommuneforvaltningen
trafikktryggleik.no,Local or regional government,Regionrådet For Hallingdal,Torpo,Buskerud,Ål,Norway,975576469,6500 - Kommuneforvaltningen
trafikktryggleikshallen-sfj.no,Local or regional government,Lærdal Kommune,Lærdal,Sogn og Fjordane,Lærdal,Norway,954681890,6500 - Kommuneforvaltningen
traineeprogram.no,Local or regional government,Sørum Kommunalteknikk Kf,Sørumsand,Akershus,Sørum,Norway,986366830,6500 - Kommuneforvaltningen
traineetelemark.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
traineevestfold.no,Local or regional government,Re Kommune,Revetal,Vestfold,Re,Norway,983885497,6500 - Kommuneforvaltningen
trana.folkebibl.no,Local or regional government,Træna Kommune,Træna,Nordland,Træna,Norway,940192692,6500 - Kommuneforvaltningen
tranbyskole.no,Local or regional government,Lier Kommune,Lier,Buskerud,Lier,Norway,857566122,6500 - Kommuneforvaltningen
tranoybibliotek.no,Local or regional government,Troms Fylkeskommune Kulturetaten,Tromsø,Troms,Tromsø,Norway,974793768,6500 - Kommuneforvaltningen
transportloyve.no,Local or regional government,Hordaland Fylkeskommune,Bergen,Hordaland,Bergen,Norway,938626367,6500 - Kommuneforvaltningen
transportloyver.no,Local or regional government,Hordaland Fylkeskommune,Bergen,Hordaland,Bergen,Norway,938626367,6500 - Kommuneforvaltningen
trappelopet.no,Local or regional government,Høyanger Kommune,Høyanger,Sogn og Fjordane,Høyanger,Norway,944439838,6500 - Kommuneforvaltningen
trebyentrondheim.no,Local or regional government,Trondheim Kommune Kultur og Næring,Trondheim,Sør-Trøndelag,Trondheim,Norway,970088644,6500 - Kommuneforvaltningen
trebygda.no,Local or regional government,Granvin Kommune,Granvin,Hordaland,Granvin,Norway,844162502,6500 - Kommuneforvaltningen
treffsteder.no,Local or regional government,Trondheim Kommune Kultur og Næring,Trondheim,Sør-Trøndelag,Trondheim,Norway,970088644,6500 - Kommuneforvaltningen
trefoldighet.no,Local or regional government,Trefoldighet Sokn,Oslo,Oslo,Oslo,Norway,871527962,6500 - Kommuneforvaltningen
trefoldighetskirken.no,Local or regional government,Trefoldighet Sokn,Oslo,Oslo,Oslo,Norway,871527962,6500 - Kommuneforvaltningen
treleborgskole.no,Local or regional government,Tønsberg Kommune,Tønsberg,Vestfold,Tønsberg,Norway,950611839,6500 - Kommuneforvaltningen
trellebakken.no,Local or regional government,Flekkefjord Kommune,Flekkefjord,Vest-Agder,Flekkefjord,Norway,964967369,6500 - Kommuneforvaltningen
trenaskolene.no,Local or regional government,Træna Kommune,Træna,Nordland,Træna,Norway,940192692,6500 - Kommuneforvaltningen
treogtekstil.no,Local or regional government,Lindesnes Kommune,Lindesnes,Vest-Agder,Lindesnes,Norway,964966664,6500 - Kommuneforvaltningen
trikkehallen.no,Local or regional government,Oslo Kommune Bydel 8 Nordre Aker,Oslo,Oslo,Oslo,Norway,974778882,6500 - Kommuneforvaltningen
trillemarkakompetansesenter.no,Local or regional government,Rollag Kommune,Rollag,Buskerud,Rollag,Norway,964963282,6500 - Kommuneforvaltningen
trintom.no,Local or regional government,Gran Kommune,Jaren,Oppland,Gran,Norway,961381541,6500 - Kommuneforvaltningen
trippestadliabarnehage.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
trivselshagen.no,Local or regional government,Gloppen Kommune,Sandane,Sogn og Fjordane,Gloppen,Norway,964969124,6500 - Kommuneforvaltningen
trivselsvenn.no,Local or regional government,Kristiansund Kommune,Kristiansund N,Møre og Romsdal,Kristiansund,Norway,991891919,6500 - Kommuneforvaltningen
triztanvindtorn.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
trofors.no,Local or regional government,Grane Kommune,Trofors,Nordland,Grane,Norway,940643112,6500 - Kommuneforvaltningen
trogstadskolen.no,Local or regional government,Trøgstad Kommune,Trøgstad,Østfold,Trøgstad,Norway,964947260,6500 - Kommuneforvaltningen
tro-hjemme.no,Local or regional government,Bogafjell Sokn,Sandnes,Rogaland,Sandnes,Norway,992573597,6500 - Kommuneforvaltningen
trollfjellgeopark.no,Local or regional government,Leka Kommune,Leka,Nord-Trøndelag,Leka,Norway,944484574,6500 - Kommuneforvaltningen
trollheimslab.no,Local or regional government,Surnadal Kommune,Surnadal,Møre og Romsdal,Surnadal,Norway,964981892,6500 - Kommuneforvaltningen
trolll.no,Local or regional government,Steinkjer Kirkelige Fellesråd,Steinkjer,Nord-Trøndelag,Steinkjer,Norway,876999102,6500 - Kommuneforvaltningen
trolltunga-odda.no,Local or regional government,Odda Kommune,Odda,Hordaland,Odda,Norway,964967814,6500 - Kommuneforvaltningen
